Sku|OfferTermCode|Platform|Tenancy|Operation|UsageType|Region|Service|InstanceType|OperatingSystem|AdjustedPricePerUnit|OnDemandHourlyCost|BreakevenPercentage|UpfrontFee|LeaseTerm|PurchaseOption|OfferingClass|TermType|Key|ReservedInstanceCost|OnDemandCostForTerm|CostSavings|PercentSavings|vCPU|Memory
PEXF8Z7ANZUHRSZ9|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.medium|ap-southeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.044|0.146|0.393111069410563|352|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|1508.32|3836.88|2328.56|60.689|1|3.35
K2YGJNTAMJR66YNQ|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|CAN1-NodeUsage:cache.r4.xlarge|ca-central-1|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.135|0.501|0.540608281154586|1190|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2372.6|4388.76|2016.16|45.939|4|25.05
K2YGJNTAMJR66YNQ|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|CAN1-NodeUsage:cache.r4.xlarge|ca-central-1|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.1|0.501|0.372238779670492|2273|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4901|13166.28|8265.28|62.776|4|25.05
HHPAR32KG4HH54PV|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.07|0.291|0.351305266571472|847|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2686.6|7647.48|4960.88|64.869|2|7.1
HHPAR32KG4HH54PV|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.13|0.291|0.483741049339129|283|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|3699.4|7647.48|3948.08|51.626|2|7.1
HHPAR32KG4HH54PV|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.111|0.291|0.555618321329379|444|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|1416.36|2549.16|1132.8|44.438|2|7.1
HHPAR32KG4HH54PV|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.093|0.291|0.53102982943401|539|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1353.68|2549.16|1195.48|46.897|2|7.1
HHPAR32KG4HH54PV|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.086|0.291|0.387589114322627|704|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|2964.08|7647.48|4683.4|61.241|2|7.1
HHPAR32KG4HH54PV|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m1.large|ap-southeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.164|0.291|0.639677383922547|194|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|1630.64|2549.16|918.52|36.032|2|7.1
AGDA4H2A25CPFNU8|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.m3.xlarge|us-west-1|AmazonElastiCache|cache.m3.xlarge|ElastiCache Memcached|0.135|0.4|0.46544901065449|1345|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4892.8|10512|5619.2|53.455|4|13.3
AGDA4H2A25CPFNU8|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.m3.xlarge|us-west-1|AmazonElastiCache|cache.m3.xlarge|ElastiCache Memcached|0.177|0.4|0.695353881278539|886|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2436.52|3504|1067.48|30.465|4|13.3
44KBGQ22QKTPNXXV|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m3.medium|ap-northeast-1|AmazonElastiCache|cache.m3.medium|ElastiCache Memcached|0.041|0.12|0.573782343987823|244|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|603.16|1051.2|448.04|42.622|1|2.78
44KBGQ22QKTPNXXV|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m3.medium|ap-northeast-1|AmazonElastiCache|cache.m3.medium|ElastiCache Memcached|0.032|0.12|0.385578386605784|375|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1215.96|3153.6|1937.64|61.442|1|2.78
QWEGM3U3F336UJPB|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.r3.2xlarge|eu-central-1|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.257|1.095|0.434726826657771|5756|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|12509.96|28776.6|16266.64|56.527|8|58.2
QWEGM3U3F336UJPB|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.r3.2xlarge|eu-central-1|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.334|1.095|0.62851483497008|3103|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|6028.84|9592.2|3563.36|37.149|8|58.2
UNFBU4PQBQS7MPRE|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.118|0.285|0.601490026435953|468|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|1501.68|2496.6|994.92|39.851|2|7.1
UNFBU4PQBQS7MPRE|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.136|0.285|0.516579881972816|295|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|3869.08|7489.8|3620.72|48.342|2|7.1
UNFBU4PQBQS7MPRE|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.172|0.285|0.678811183209164|188|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|1694.72|2496.6|801.88|32.119|2|7.1
UNFBU4PQBQS7MPRE|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.092|0.285|0.538300088119843|538|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1343.92|2496.6|1152.68|46.17|2|7.1
UNFBU4PQBQS7MPRE|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.071|0.285|0.359406125664237|826|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2691.88|7489.8|4797.92|64.059|2|7.1
UNFBU4PQBQS7MPRE|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.large|ap-northeast-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.094|0.285|0.42729044834308|730|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|3200.32|7489.8|4289.48|57.271|2|7.1
G2E2K3ETBDG7XHYA|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.m1.medium|us-west-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.026|0.112|0.35954827136334|375|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1058.28|2943.36|1885.08|64.045|1|3.35
G2E2K3ETBDG7XHYA|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.m1.medium|us-west-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.035|0.112|0.564253098499674|247|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|553.6|981.12|427.52|43.575|1|3.35
Y42KUBC7XZVRTUQR|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.m4.10xlarge|eu-central-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|1.064|3.705|0.466664612591073|17476|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|45437.92|97367.4|51929.48|53.334|40|154.64
Y42KUBC7XZVRTUQR|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.m4.10xlarge|eu-central-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|1.49|3.705|0.65345485244548|8156|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|21208.4|32455.8|11247.4|34.655|40|154.64
HRB2TJ5UVWP6EUTN|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r4.16xlarge|us-east-2|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|1.966|7.28|0.541518641176175|17312|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|34534.16|63772.8|29238.64|45.848|64|407
HRB2TJ5UVWP6EUTN|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r4.16xlarge|us-east-2|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|1.458|7.28|0.37305476106846|33056|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|71372.24|191318.4|119946.16|62.695|64|407
PK59X6KFQDA4F6D8|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m4.2xlarge|eu-west-1|AmazonElastiCache|cache.m4.2xlarge|ElastiCache Redis|0.195|0.686|0.461535560081828|3196|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|8320.6|18028.08|9707.48|53.846|8|29.7
PK59X6KFQDA4F6D8|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m4.2xlarge|eu-west-1|AmazonElastiCache|cache.m4.2xlarge|ElastiCache Redis|0.274|0.686|0.648694702930096|1498|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3898.24|6009.36|2111.12|35.131|8|29.7
Y53UPHPCFXFG5ABA|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.r4.8xlarge|us-west-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|0.95|4.056|0.434236518272345|21320|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|46286|106591.68|60305.68|56.576|32|203.26
Y53UPHPCFXFG5ABA|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.r4.8xlarge|us-west-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|1.276|4.056|0.628691470103483|11160|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|22337.76|35530.56|13192.8|37.131|32|203.26
SHAFQMDGNTJQ34ZD|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.t2.micro|eu-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.005|0.019|0.469438436273332|103|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|234.4|499.32|264.92|53.056|1|0.555
SHAFQMDGNTJQ34ZD|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.t2.micro|eu-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.006|0.019|0.676279740447008|60|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|112.56|166.44|53.88|32.372|1|0.555
JZB7A9U6S2YP66WH|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.029|0.06|0.675494672754947|101|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|355.04|525.6|170.56|32.451|1|1.3
JZB7A9U6S2YP66WH|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.032|0.06|0.577727042110604|70|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|910.96|1576.8|665.84|42.227|1|1.3
JZB7A9U6S2YP66WH|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.025|0.06|0.650684931506849|123|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|342|525.6|183.6|34.932|1|1.3
JZB7A9U6S2YP66WH|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.019|0.06|0.435895484525621|188|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|687.32|1576.8|889.48|56.41|1|1.3
JZB7A9U6S2YP66WH|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.022|0.06|0.466235413495687|157|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|735.16|1576.8|841.64|53.376|1|1.3
JZB7A9U6S2YP66WH|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m1.small|eu-west-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.041|0.06|0.768949771689498|45|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|404.16|525.6|121.44|23.105|1|1.3
R7RZ2TY5JFB8MQ9F|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.166|0.245|0.760022365110428|177|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|1631.16|2146.2|515.04|23.998|2|7.1
R7RZ2TY5JFB8MQ9F|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.115|0.245|0.657627434535458|404|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|1411.4|2146.2|734.8|34.237|2|7.1
R7RZ2TY5JFB8MQ9F|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.099|0.245|0.6337899543379|493|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1360.24|2146.2|785.96|36.621|2|7.1
R7RZ2TY5JFB8MQ9F|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.074|0.245|0.418525766470972|750|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2694.72|6438.6|3743.88|58.147|2|7.1
R7RZ2TY5JFB8MQ9F|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.13|0.245|0.574099959618551|280|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|3696.4|6438.6|2742.2|42.59|2|7.1
R7RZ2TY5JFB8MQ9F|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m1.large|eu-west-1|AmazonElastiCache|cache.m1.large|ElastiCache Memcached|0.089|0.245|0.460802037710061|628|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|2966.92|6438.6|3471.68|53.92|2|7.1
SHZ5BZA89VPHJTMF|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r3.8xlarge|ap-southeast-2|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Memcached|1.05|4.368|0.446951260307425|23712|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|51306|114791.04|63485.04|55.305|32|237
SHZ5BZA89VPHJTMF|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r3.8xlarge|ap-southeast-2|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Memcached|1.424|4.368|0.650910733102514|12432|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|24906.24|38263.68|13357.44|34.909|32|237
3V652J62BP8MZ3TB|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN2-NodeUsage:cache.r3.4xlarge|ap-northeast-2|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Memcached|0.601|2.184|0.447147791325873|9870|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|25664.28|57395.52|31731.24|55.285|16|118
3V652J62BP8MZ3TB|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN2-NodeUsage:cache.r3.4xlarge|ap-northeast-2|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Memcached|0.875|2.184|0.651008998611738|4790|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|12455|19131.84|6676.84|34.899|16|118
6XN6YCNWYC63V68F|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m4.10xlarge|ap-southeast-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Redis|1.702|4.619|0.59881509864457|9320|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|24229.52|40462.44|16232.92|40.118|40|154.64
6XN6YCNWYC63V68F|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m4.10xlarge|ap-southeast-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Redis|1.125|4.619|0.395757975379966|18475|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|48040|121387.32|73347.32|60.424|40|154.64
ES2H5QGFHDQGA9HB|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.r3.4xlarge|eu-west-1|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Memcached|0.475|2.028|0.434236518272345|10660|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|23143|53295.84|30152.84|56.576|16|118
ES2H5QGFHDQGA9HB|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.r3.4xlarge|eu-west-1|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Memcached|0.638|2.028|0.628691470103483|5580|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|11168.88|17765.28|6596.4|37.131|16|118
VX4FAHEC8WGX2GQH|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.m3.large|eu-central-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.096|0.216|0.697065787248436|478|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1318.96|1892.16|573.2|30.293|2|6.05
VX4FAHEC8WGX2GQH|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.m3.large|eu-central-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.072|0.216|0.461405659845538|727|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2619.16|5676.48|3057.32|53.859|2|6.05
QV3NKQ6SSM2HNNDH|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.m4.10xlarge|ca-central-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|1.237|3.423|0.587288247511796|6774|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|17610.12|29985.48|12375.36|41.271|40|154.64
QV3NKQ6SSM2HNNDH|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.m4.10xlarge|ca-central-1|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|0.836|3.423|0.396870752110688|13731|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|35701.08|89956.44|54255.36|60.313|40|154.64
BUUHH43NWXA9MGA6|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.r4.2xlarge|ca-central-1|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.271|1.001|0.542147350366529|2380|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4753.96|8768.76|4014.8|45.785|8|50.47
BUUHH43NWXA9MGA6|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.r4.2xlarge|ca-central-1|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.2|1.001|0.372572632846605|4545|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|9801|26306.28|16505.28|62.743|8|50.47
J76JSGMXSSV2GX3N|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN3-NodeUsage:cache.t2.small|ap-northeast-3|AmazonElastiCache|cache.t2.small|ElastiCache Redis|0.019|0.052|0.738584474885845|170|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|336.44|455.52|119.08|26.142|1|1.55
J76JSGMXSSV2GX3N|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN3-NodeUsage:cache.t2.small|ap-northeast-3|AmazonElastiCache|cache.t2.small|ElastiCache Redis|0.014|0.052|0.500468329235453|316|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|683.92|1366.56|682.64|49.953|1|1.55
RXC9NYWUBY5YDSJX|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.m2.xlarge|sa-east-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.077|0.398|0.360684702049058|583|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1257.52|3486.48|2228.96|63.932|2|16.7
RXC9NYWUBY5YDSJX|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.m2.xlarge|sa-east-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.069|0.398|0.266297239622771|972|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2785.32|10459.44|7674.12|73.37|2|16.7
3Y8QARGM5NXC9EBW|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.m4.4xlarge|eu-west-2|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.575|1.441|0.648252893887109|3146|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|8183|12623.16|4440.16|35.175|16|60.78
3Y8QARGM5NXC9EBW|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.m4.4xlarge|eu-west-2|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.408|1.441|0.460377063535068|6712|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|17434.24|37869.48|20435.24|53.962|16|60.78
W5J99MRVJJK4KW3P|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN3-NodeUsage:cache.r4.4xlarge|ap-northeast-3|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Redis|0.712|2.184|0.650910733102514|6216|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|12453.12|19131.84|6678.72|34.909|16|101.38
